timestamp,frame_number,time_seconds,object_class,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bbox_center_x,bbox_center_y,location_lat,location_lng
2025-08-29 20:05:57,129,4.45,car,0.5,708.1,218.5,831.1,294.5,123.0,76.0,769.6,256.5,-17.37260101304418,-66.16300608352444
2025-08-29 20:13:44,294,10.14,car,0.522,724.2,392.1,817.2,436.1,93.0,44.0,770.7,414.1,-17.371871792084775,-66.16320294576398
2025-08-29 20:48:17,131,4.52,car,0.71,713.8,305.4,850.8,371.4,137.0,66.0,782.3,338.4,-17.37196547456122,-66.16308083179715
2025-08-29 21:36:22,100,3.45,car,0.915,314.8,242.0,463.8,307.0,149.0,65.0,389.3,274.5,-17.37154242691303,-66.16302266166392
2025-08-29 22:13:00,249,8.59,car,0.558,453.9,230.7,579.9,289.7,126.0,59.0,516.9,260.2,-17.37167728652548,-66.16205432426324
2025-08-29 22:56:29,283,9.76,car,0.617,267.5,289.0,368.5,367.0,101.0,78.0,318.0,328.0,-17.371414921671356,-66.16236235392756
2025-08-30 07:12:22,102,3.52,car,0.63,136.9,324.4,256.9,384.4,120.0,60.0,196.9,354.4,-17.372086683736207,-66.16318220968225
2025-08-30 07:57:49,180,6.21,car,0.95,218.7,245.5,313.7,320.5,95.0,75.0,266.2,283.0,-17.37200567050149,-66.16283482892653
2025-08-30 08:19:09,129,4.45,car,0.662,801.9,318.2,915.9,378.2,114.0,60.0,858.9,348.2,-17.37132464579639,-66.16326005596856
2025-08-30 10:24:04,112,3.86,car,0.877,396.7,290.7,536.7,353.7,140.0,63.0,466.7,322.2,-17.371596023889076,-66.16189760972462
2025-08-30 10:36:56,310,10.69,car,0.95,265.7,240.7,414.7,304.7,149.0,64.0,340.2,272.7,-17.372176105143538,-66.16246502424663
2025-08-30 12:36:08,371,12.79,car,0.603,40.0,295.0,184.0,338.0,144.0,43.0,112.0,316.5,-17.372715487832494,-66.16181387216268
2025-08-30 14:03:44,361,12.45,car,0.587,474.6,352.1,612.6,392.1,138.0,40.0,543.6,372.1,-17.37175565896636,-66.16207661730132
2025-08-30 16:23:29,81,2.79,car,0.685,625.3,207.4,767.3,260.4,142.0,53.0,696.3,233.9,-17.37123069762821,-66.1623499107908
2025-08-30 18:54:37,59,2.03,car,0.86,221.1,240.5,336.1,311.5,115.0,71.0,278.6,276.0,-17.371586523182835,-66.16185672756662
2025-08-30 19:17:47,8,0.28,car,0.5,115.8,294.6,263.8,353.6,148.0,59.0,189.8,324.1,-17.372269793309393,-66.16285136540277
2025-08-30 19:27:10,294,10.14,car,0.762,793.1,251.0,923.1,323.0,130.0,72.0,858.1,287.0,-17.372366155547162,-66.16325992622671
2025-08-30 19:56:29,175,6.03,car,0.5,486.7,295.1,614.7,355.1,128.0,60.0,550.7,325.1,-17.37161792153469,-66.16231226354948
2025-08-30 20:25:37,220,7.59,car,0.846,474.8,369.7,568.8,413.7,94.0,44.0,521.8,391.7,-17.372309548590433,-66.1626011850002
2025-08-30 20:50:39,71,2.45,car,0.579,739.4,243.6,854.4,322.6,115.0,79.0,796.9,283.1,-17.37207897852621,-66.16269091852615
2025-08-30 21:07:53,29,1.0,car,0.81,237.7,211.3,359.7,283.3,122.0,72.0,298.7,247.3,-17.371765667204436,-66.16275262351624
2025-08-30 21:57:42,199,6.86,car,0.927,702.5,316.5,788.5,392.5,86.0,76.0,745.5,354.5,-17.37239630232856,-66.1625223254759
2025-08-30 22:36:29,110,3.79,car,0.878,414.3,296.5,562.3,345.5,148.0,49.0,488.3,321.0,-17.371727755523825,-66.16294552810137
2025-08-31 06:13:02,264,9.1,car,0.95,298.2,189.4,388.2,257.4,90.0,68.0,343.2,223.4,-17.372132086371,-66.16195936657344
2025-08-31 06:49:39,444,15.31,car,0.571,425.2,392.6,515.2,442.6,90.0,50.0,470.2,417.6,-17.37180769644116,-66.16335945902432
2025-08-31 07:15:41,369,12.72,car,0.571,343.1,381.8,433.1,436.8,90.0,55.0,388.1,409.3,-17.371680313332785,-66.16267957685083
2025-08-31 08:17:19,396,13.66,car,0.5,214.3,243.6,317.3,289.6,103.0,46.0,265.8,266.6,-17.372197306129653,-66.16327642479659
2025-08-31 10:58:25,372,12.83,car,0.761,228.2,372.3,347.2,421.3,119.0,49.0,287.7,396.8,-17.371468577331772,-66.16298551361116
2025-08-31 11:53:41,205,7.07,car,0.581,438.6,327.2,546.6,403.2,108.0,76.0,492.6,365.2,-17.37236539789154,-66.1631715244653
2025-08-31 12:45:57,280,9.66,car,0.528,294.5,233.8,397.5,279.8,103.0,46.0,346.0,256.8,-17.37196465013065,-66.1633543260104
2025-08-31 13:31:02,345,11.9,car,0.753,495.1,291.2,617.1,369.2,122.0,78.0,556.1,330.2,-17.372638544906675,-66.16306654244737
2025-08-31 15:09:00,338,11.66,car,0.639,813.8,235.0,904.8,286.0,91.0,51.0,859.3,260.5,-17.37150420891183,-66.16305761056367
2025-08-31 15:34:59,34,1.17,car,0.844,232.4,242.8,358.4,314.8,126.0,72.0,295.4,278.8,-17.372552936764894,-66.16194468682968
2025-08-31 18:03:59,101,3.48,car,0.605,25.9,333.1,141.9,374.1,116.0,41.0,83.9,353.6,-17.372631140468187,-66.16286368770766
2025-08-31 18:58:45,255,8.79,car,0.875,417.1,233.0,548.1,286.0,131.0,53.0,482.6,259.5,-17.372734847358426,-66.16307970706599
2025-08-31 19:07:18,297,10.24,car,0.95,633.4,202.6,719.4,269.6,86.0,67.0,676.4,236.1,-17.372131651043333,-66.16235118233999
2025-08-31 19:56:43,39,1.34,car,0.524,650.3,369.3,752.3,421.3,102.0,52.0,701.3,395.3,-17.372550323194456,-66.16289101772517
2025-08-31 20:10:11,211,7.28,car,0.927,473.9,210.6,596.9,287.6,123.0,77.0,535.4,249.1,-17.372488376220126,-66.16245715454966
2025-08-31 22:28:46,423,14.59,car,0.709,259.3,250.2,344.3,307.2,85.0,57.0,301.8,278.7,-17.37180075522657,-66.1631809775693
2025-09-01 06:31:04,59,2.03,car,0.865,382.8,250.4,486.8,320.4,104.0,70.0,434.8,285.4,-17.37186107093653,-66.1621155304297
2025-09-01 07:18:44,98,3.38,car,0.95,568.5,216.3,716.5,277.3,148.0,61.0,642.5,246.8,-17.37180966119447,-66.1620551705302
2025-09-01 07:28:51,199,6.86,car,0.772,598.9,389.0,686.9,446.0,88.0,57.0,642.9,417.5,-17.371460385905433,-66.16245830125703
2025-09-01 08:20:44,335,11.55,car,0.777,285.3,364.7,376.3,441.7,91.0,77.0,330.8,403.2,-17.372765188407456,-66.16334495604077
2025-09-01 08:56:06,107,3.69,car,0.524,406.6,401.8,542.6,450.8,136.0,49.0,474.6,426.3,-17.37236653782691,-66.16208680758895
2025-09-01 09:33:27,412,14.21,car,0.927,386.4,207.9,511.4,283.9,125.0,76.0,448.9,245.9,-17.371931788831606,-66.16210295084528
2025-09-01 09:34:22,90,3.1,car,0.95,452.6,266.3,547.6,314.3,95.0,48.0,500.1,290.3,-17.372503052665348,-66.16231173423537
2025-09-01 11:21:57,115,3.97,car,0.748,553.2,285.0,687.2,349.0,134.0,64.0,620.2,317.0,-17.37125791567195,-66.16318424905295
2025-09-01 12:44:01,127,4.38,car,0.678,261.5,259.2,371.5,311.2,110.0,52.0,316.5,285.2,-17.372470820148948,-66.16187241942859
2025-09-01 13:39:44,121,4.17,car,0.896,636.2,376.8,761.2,447.8,125.0,71.0,698.7,412.3,-17.371760261221134,-66.1621212096396
2025-09-01 14:54:15,81,2.79,car,0.807,152.1,270.9,262.1,337.9,110.0,67.0,207.1,304.4,-17.371635628506986,-66.16241066666704
2025-09-01 17:47:51,304,10.48,car,0.736,568.9,388.9,655.9,437.9,87.0,49.0,612.4,413.4,-17.372554612165622,-66.16261330681404
2025-09-01 17:55:15,458,15.79,car,0.569,460.8,253.8,577.8,322.8,117.0,69.0,519.3,288.3,-17.37263169166003,-66.16238351815196
2025-09-01 18:32:48,83,2.86,car,0.805,274.2,269.2,377.2,322.2,103.0,53.0,325.7,295.7,-17.37177055878105,-66.16206018909288
2025-09-01 19:13:47,104,3.59,car,0.607,445.6,173.1,586.6,241.1,141.0,68.0,516.1,207.1,-17.372591051302404,-66.16306925069023
2025-09-01 20:15:51,98,3.38,car,0.876,280.6,333.8,374.6,409.8,94.0,76.0,327.6,371.8,-17.372161550159788,-66.1627805751988
2025-09-01 21:28:25,214,7.38,car,0.746,747.8,229.1,867.8,272.1,120.0,43.0,807.8,250.6,-17.371338588263413,-66.16242271154223
2025-09-01 22:29:31,387,13.34,car,0.624,487.0,224.6,600.0,286.6,113.0,62.0,543.5,255.6,-17.37269666028572,-66.16326421808932
2025-09-02 06:58:27,289,9.97,car,0.707,397.4,190.8,526.4,251.8,129.0,61.0,461.9,221.3,-17.37217320221314,-66.16255944457923
2025-09-02 07:27:29,430,14.83,car,0.909,495.4,351.8,590.4,421.8,95.0,70.0,542.9,386.8,-17.372475244111467,-66.16215233059975
2025-09-02 08:27:28,238,8.21,car,0.61,276.4,281.7,392.4,342.7,116.0,61.0,334.4,312.2,-17.37125405322585,-66.16334625661754
2025-09-02 09:20:31,440,15.17,car,0.546,212.4,298.9,351.4,370.9,139.0,72.0,281.9,334.9,-17.371556267430048,-66.16338743803253
2025-09-02 10:02:28,371,12.79,car,0.559,384.4,227.6,533.4,285.6,149.0,58.0,458.9,256.6,-17.37184830772298,-66.16310648724914
2025-09-02 11:25:08,210,7.24,car,0.95,276.7,308.9,407.7,383.9,131.0,75.0,342.2,346.4,-17.372183218686363,-66.16291261412388
2025-09-02 12:20:20,446,15.38,car,0.801,319.8,249.7,434.8,302.7,115.0,53.0,377.3,276.2,-17.372330374640118,-66.1632067089206
2025-09-02 13:36:47,87,3.0,car,0.5,649.0,292.2,729.0,339.2,80.0,47.0,689.0,315.7,-17.37223675059125,-66.16321734686584
2025-09-02 14:32:38,431,14.86,car,0.823,411.9,384.8,531.9,446.8,120.0,62.0,471.9,415.8,-17.371749748391107,-66.16278609842529
2025-09-02 16:48:35,133,4.59,car,0.843,393.1,228.7,489.1,269.7,96.0,41.0,441.1,249.2,-17.37267192617805,-66.1631547989944
2025-09-02 17:26:17,215,7.41,car,0.535,135.7,281.0,280.7,360.0,145.0,79.0,208.2,320.5,-17.371871977571114,-66.16199958503867
2025-09-02 18:38:18,305,10.52,car,0.575,753.2,132.0,871.2,204.0,118.0,72.0,812.2,168.0,-17.372269950381956,-66.16184691062212
2025-09-02 18:52:18,55,1.9,car,0.834,333.4,348.7,435.4,423.7,102.0,75.0,384.4,386.2,-17.371353100467726,-66.16261385941401
2025-09-02 19:09:11,146,5.03,car,0.5,212.9,344.5,337.9,397.5,125.0,53.0,275.4,371.0,-17.372675952998385,-66.16190429967138
2025-09-02 19:30:05,400,13.79,car,0.619,582.1,341.3,724.1,388.3,142.0,47.0,653.1,364.8,-17.37138858941378,-66.16203358904596
2025-09-02 19:35:25,134,4.62,car,0.556,658.6,351.3,796.6,430.3,138.0,79.0,727.6,390.8,-17.372261281164086,-66.16233974955459
2025-09-02 19:56:31,440,15.17,car,0.838,166.1,259.4,277.1,331.4,111.0,72.0,221.6,295.4,-17.371213294305875,-66.1628852671926
2025-09-02 20:20:09,292,10.07,car,0.698,642.6,200.2,754.6,278.2,112.0,78.0,698.6,239.2,-17.372173439600843,-66.162311271727
2025-09-02 20:50:21,60,2.07,car,0.828,158.3,257.0,282.3,297.0,124.0,40.0,220.3,277.0,-17.372078567004255,-66.16185300048355
2025-09-02 21:12:28,135,4.66,car,0.509,77.5,260.4,222.5,339.4,145.0,79.0,150.0,299.9,-17.371480121661815,-66.16265040589424
2025-09-02 21:20:28,180,6.21,car,0.846,391.9,236.3,487.9,277.3,96.0,41.0,439.9,256.8,-17.371630175408708,-66.16318953987685
2025-09-02 21:46:48,111,3.83,car,0.562,783.0,329.2,880.0,376.2,97.0,47.0,831.5,352.7,-17.372780097261106,-66.16263333136594
2025-09-02 22:48:28,349,12.03,car,0.685,761.1,408.4,898.1,453.4,137.0,45.0,829.6,430.9,-17.371773541656303,-66.16204763481579
2025-09-03 06:02:56,83,2.86,car,0.757,182.0,368.0,300.0,442.0,118.0,74.0,241.0,405.0,-17.37161859234289,-66.16314643120178
2025-09-03 06:03:08,125,4.31,car,0.897,556.5,292.2,677.5,343.2,121.0,51.0,617.0,317.7,-17.371225358542947,-66.16193645971623
2025-09-03 06:07:17,144,4.97,car,0.772,146.7,236.2,265.7,314.2,119.0,78.0,206.2,275.2,-17.3713150642869,-66.16180881788671
2025-09-03 06:41:11,259,8.93,car,0.746,359.0,189.0,492.0,237.0,133.0,48.0,425.5,213.0,-17.372091329051063,-66.16286308396857
2025-09-03 07:09:43,335,11.55,car,0.738,95.3,318.6,175.3,387.6,80.0,69.0,135.3,353.1,-17.372316819916005,-66.163109983953
2025-09-03 07:31:47,199,6.86,car,0.845,396.5,287.9,482.5,354.9,86.0,67.0,439.5,321.4,-17.371294668455075,-66.16301826279054
2025-09-03 07:51:41,24,0.83,car,0.899,571.8,406.0,661.8,483.0,90.0,77.0,616.8,444.5,-17.372204530614685,-66.16250939167507
2025-09-03 09:40:21,263,9.07,car,0.626,529.7,355.5,661.7,415.5,132.0,60.0,595.7,385.5,-17.37245674024945,-66.16285731481739
2025-09-03 09:46:12,292,10.07,car,0.906,596.0,259.1,709.0,335.1,113.0,76.0,652.5,297.1,-17.371616074769967,-66.16226628289192
2025-09-03 10:35:03,165,5.69,car,0.9,754.4,374.3,901.4,416.3,147.0,42.0,827.9,395.3,-17.37257155367985,-66.16280138881552
2025-09-03 11:10:26,133,4.59,car,0.95,527.8,379.3,617.8,456.3,90.0,77.0,572.8,417.8,-17.372008369479328,-66.16195533398508
2025-09-03 11:16:53,299,10.31,car,0.652,507.1,299.3,625.1,377.3,118.0,78.0,566.1,338.3,-17.372060700133957,-66.1629046218581
2025-09-03 11:59:33,276,9.52,car,0.634,428.3,293.4,556.3,341.4,128.0,48.0,492.3,317.4,-17.372233485252497,-66.16279024852867
2025-09-03 12:33:10,163,5.62,car,0.95,164.8,399.3,259.8,473.3,95.0,74.0,212.3,436.3,-17.371623375172234,-66.16228855249848
2025-09-03 13:55:54,167,5.76,car,0.698,613.6,327.2,714.6,388.2,101.0,61.0,664.1,357.7,-17.371795973225428,-66.16197854551801
2025-09-03 15:00:43,76,2.62,car,0.511,738.4,388.1,820.4,465.1,82.0,77.0,779.4,426.6,-17.371225996839936,-66.16222057144054
2025-09-03 15:19:09,147,5.07,car,0.806,643.5,299.7,780.5,377.7,137.0,78.0,712.0,338.7,-17.37224923940106,-66.1618004151902
2025-09-03 16:35:12,443,15.28,car,0.899,164.7,240.4,260.7,291.4,96.0,51.0,212.7,265.9,-17.37179777780253,-66.16289945286728
2025-09-03 16:39:53,290,10.0,car,0.739,33.8,278.0,146.8,357.0,113.0,79.0,90.3,317.5,-17.3724934008831,-66.16301933610319
2025-09-03 18:08:04,16,0.55,car,0.926,798.3,364.1,887.3,422.1,89.0,58.0,842.8,393.1,-17.3712999272686,-66.16181008573392
2025-09-03 18:37:10,402,13.86,car,0.874,576.7,254.0,661.7,311.0,85.0,57.0,619.2,282.5,-17.372732338798752,-66.16210678262715
2025-09-03 18:38:42,183,6.31,car,0.95,551.0,203.0,683.0,262.0,132.0,59.0,617.0,232.5,-17.372244728926255,-66.16218047461682
2025-09-03 18:46:21,57,1.97,car,0.809,810.6,408.2,891.6,480.2,81.0,72.0,851.1,444.2,-17.3715963829165,-66.16314669433574
2025-09-03 19:19:45,72,2.48,car,0.632,149.6,295.7,234.6,356.7,85.0,61.0,192.1,326.2,-17.372757750548743,-66.16305389689688
2025-09-03 19:33:59,251,8.66,car,0.722,584.8,322.2,730.8,387.2,146.0,65.0,657.8,354.7,-17.37181731646677,-66.16275023723549
2025-09-03 19:51:02,409,14.1,car,0.844,689.0,241.8,771.0,317.8,82.0,76.0,730.0,279.8,-17.371526598759445,-66.16282297731487
2025-09-03 21:38:32,235,8.1,car,0.782,142.8,185.7,234.8,253.7,92.0,68.0,188.8,219.7,-17.37145335677725,-66.16338473617526
2025-09-03 21:57:28,127,4.38,car,0.671,242.8,400.1,343.8,479.1,101.0,79.0,293.3,439.6,-17.371219801376576,-66.16268991552673
2025-09-03 22:43:22,217,7.48,car,0.893,716.2,241.7,798.2,313.7,82.0,72.0,757.2,277.7,-17.37142067584607,-66.16283815512848
2025-09-03 22:50:33,120,4.14,car,0.897,279.7,330.7,420.7,404.7,141.0,74.0,350.2,367.7,-17.372745668598842,-66.16241963819375
2025-09-04 11:53:06,460,15.86,car,0.89,496.9,221.0,591.4,283.4,94.5,62.4,544.1,252.2,-17.372168484174104,-66.16314781227311
2025-09-04 13:57:35,35,1.21,car,0.736,526.7,242.8,610.7,295.0,84.0,52.2,568.7,268.9,-17.37259855178502,-66.16283601532723
2025-09-04 17:15:56,101,3.48,car,0.836,382.0,267.6,450.3,322.7,68.3,55.1,416.1,295.1,-17.371781110754714,-66.16214726779391
2025-09-05 06:56:12,241,8.31,car,0.564,43.5,250.8,164.5,309.8,121.0,59.0,104.0,280.3,-17.37238997101993,-66.16183860376788
2025-09-05 07:11:14,330,11.38,car,0.674,278.3,295.7,373.3,362.7,95.0,67.0,325.8,329.2,-17.371555558500773,-66.16317334153517
2025-09-05 07:38:41,12,0.41,car,0.506,112.8,314.2,250.8,364.2,138.0,50.0,181.8,339.2,-17.37158137115489,-66.16251856580573
2025-09-05 07:41:47,277,9.55,car,0.627,474.2,271.9,587.2,332.9,113.0,61.0,530.7,302.4,-17.372649992778342,-66.161908973617
2025-09-05 08:25:06,282,9.72,car,0.612,16.3,351.6,104.3,417.6,88.0,66.0,60.3,384.6,-17.372082169892845,-66.16184370789301
2025-09-05 09:11:22,339,11.69,car,0.85,757.5,373.4,877.5,447.4,120.0,74.0,817.5,410.4,-17.3726365828185,-66.16288634007985
2025-09-05 09:23:45,405,13.97,car,0.545,460.1,399.8,556.1,450.8,96.0,51.0,508.1,425.3,-17.371736881272522,-66.16197009645856
2025-09-05 11:01:31,78,2.69,car,0.5,231.1,368.8,345.1,409.8,114.0,41.0,288.1,389.3,-17.371601768329015,-66.16308395800785
2025-09-05 11:18:21,89,3.07,car,0.913,209.1,343.0,302.1,388.0,93.0,45.0,255.6,365.5,-17.37247711161002,-66.16202588691424
2025-09-05 11:52:18,89,3.07,car,0.679,498.3,241.6,621.3,310.6,123.0,69.0,559.8,276.1,-17.372514354155857,-66.16249827141759
2025-09-05 13:24:37,351,12.1,car,0.757,785.1,302.8,918.1,374.8,133.0,72.0,851.6,338.8,-17.372028324593643,-66.1632610972906
2025-09-05 15:03:36,362,12.48,car,0.822,748.5,311.8,863.5,363.8,115.0,52.0,806.0,337.8,-17.372064246228554,-66.16270263975362
2025-09-05 15:10:10,93,3.21,car,0.881,741.1,256.9,826.1,321.9,85.0,65.0,783.6,289.4,-17.371520252817454,-66.16309064322876
2025-09-05 15:30:37,42,1.45,car,0.797,401.4,318.8,508.4,386.8,107.0,68.0,454.9,352.8,-17.371797794525513,-66.16268772820081
2025-09-05 15:33:48,329,11.34,car,0.885,658.2,225.0,785.2,296.0,127.0,71.0,721.7,260.5,-17.37184798161433,-66.16221533085869
2025-09-05 15:55:56,350,12.07,car,0.635,419.9,279.8,510.9,356.8,91.0,77.0,465.4,318.3,-17.372392437821652,-66.16181055690684
2025-09-05 16:40:38,17,0.59,car,0.62,4.5,344.2,131.5,397.2,127.0,53.0,68.0,370.7,-17.371590459770832,-66.16277325572685
2025-09-05 16:59:23,181,6.24,car,0.72,87.6,316.3,181.6,369.3,94.0,53.0,134.6,342.8,-17.37126358801077,-66.16203994424511
2025-09-05 18:00:59,32,1.1,car,0.655,658.0,307.6,793.0,372.6,135.0,65.0,725.5,340.1,-17.372075156820095,-66.16249597707636
2025-09-05 18:13:13,217,7.48,car,0.857,601.3,220.1,712.3,273.1,111.0,53.0,656.8,246.6,-17.37253225344427,-66.162276192782
2025-09-05 18:54:10,443,15.28,car,0.787,785.5,395.7,920.5,447.7,135.0,52.0,853.0,421.7,-17.37241180665868,-66.16272977544713
2025-09-05 19:09:47,357,12.31,car,0.717,267.0,353.9,358.0,427.9,91.0,74.0,312.5,390.9,-17.371233800928636,-66.16193836056514
2025-09-05 20:09:43,328,11.31,car,0.95,296.3,264.0,445.3,329.0,149.0,65.0,370.8,296.5,-17.372177565272125,-66.16258197888351
2025-09-05 20:57:19,444,15.31,car,0.543,381.9,274.7,478.9,342.7,97.0,68.0,430.4,308.7,-17.371674776670684,-66.16317409627997
2025-09-05 21:12:17,264,9.1,car,0.948,778.9,222.6,917.9,271.6,139.0,49.0,848.4,247.1,-17.37150730127619,-66.16209204609697
2025-09-05 21:24:22,218,7.52,car,0.673,461.7,377.0,559.7,449.0,98.0,72.0,510.7,413.0,-17.372626669096874,-66.16188424879768
2025-09-06 06:02:51,283,9.76,car,0.5,456.9,185.1,589.9,226.1,133.0,41.0,523.4,205.6,-17.372604362106053,-66.16269892628198
2025-09-06 06:45:40,219,7.55,car,0.713,50.1,202.9,167.1,267.9,117.0,65.0,108.6,235.4,-17.37212739855461,-66.16323307253991
2025-09-06 07:52:04,157,5.41,car,0.842,580.0,316.5,716.0,389.5,136.0,73.0,648.0,353.0,-17.372599991240754,-66.161885886154
2025-09-06 09:15:48,336,11.59,car,0.5,575.5,364.0,692.5,413.0,117.0,49.0,634.0,388.5,-17.371503990190412,-66.16307695197307
2025-09-06 09:34:22,114,3.93,car,0.846,246.6,361.7,390.6,402.7,144.0,41.0,318.6,382.2,-17.3714831177005,-66.16184113359995
2025-09-06 11:17:42,122,4.21,car,0.861,671.2,361.3,792.2,414.3,121.0,53.0,731.7,387.8,-17.371651784627108,-66.16262002119616
2025-09-06 12:35:41,202,6.97,car,0.872,106.2,228.0,201.2,303.0,95.0,75.0,153.7,265.5,-17.372446648477375,-66.16276042552096
2025-09-06 15:56:13,75,2.59,car,0.745,35.6,184.5,152.6,249.5,117.0,65.0,94.1,217.0,-17.371641322614327,-66.1620546172175
2025-09-06 16:01:31,324,11.17,car,0.867,405.6,349.8,543.6,393.8,138.0,44.0,474.6,371.8,-17.372326996135453,-66.16205568781359
2025-09-06 16:01:54,283,9.76,car,0.95,456.9,286.9,536.9,342.9,80.0,56.0,496.9,314.9,-17.371854802895847,-66.16315808153651
2025-09-06 16:32:56,92,3.17,car,0.687,417.5,404.7,503.5,480.7,86.0,76.0,460.5,442.7,-17.37124887519387,-66.16233254009016
2025-09-06 17:06:43,286,9.86,car,0.581,740.2,307.9,872.2,380.9,132.0,73.0,806.2,344.4,-17.372669555865105,-66.16199605004522
2025-09-06 17:40:33,146,5.03,car,0.769,514.5,303.9,614.5,344.9,100.0,41.0,564.5,324.4,-17.371355076330644,-66.16186552862736
2025-09-06 18:26:44,288,9.93,car,0.562,487.0,342.7,567.0,420.7,80.0,78.0,527.0,381.7,-17.372543481267698,-66.16311107139276
2025-09-06 19:45:45,169,5.83,car,0.74,279.3,349.9,423.3,390.9,144.0,41.0,351.3,370.4,-17.372438869098943,-66.16303708301345
2025-09-06 19:54:15,149,5.14,car,0.648,408.6,231.0,541.6,306.0,133.0,75.0,475.1,268.5,-17.371472757014327,-66.16239056117368
2025-09-06 20:08:02,18,0.62,car,0.774,751.9,342.2,865.9,402.2,114.0,60.0,808.9,372.2,-17.37154995125188,-66.16215061945364
2025-09-06 20:13:26,350,12.07,car,0.95,610.0,370.8,713.0,428.8,103.0,58.0,661.5,399.8,-17.372648706584748,-66.1630463937353
2025-09-06 20:42:13,256,8.83,car,0.623,198.1,231.1,306.1,305.1,108.0,74.0,252.1,268.1,-17.371732427063698,-66.16263630157528
2025-09-06 20:45:54,444,15.31,car,0.872,302.1,342.2,386.1,382.2,84.0,40.0,344.1,362.2,-17.37264079863332,-66.16270006856416
2025-09-06 21:03:49,359,12.38,car,0.797,235.7,319.3,379.7,360.3,144.0,41.0,307.7,339.8,-17.371927693918085,-66.16268754040915
2025-09-06 21:31:25,262,9.03,car,0.545,385.4,393.2,485.4,465.2,100.0,72.0,435.4,429.2,-17.372330487719747,-66.16283530217703
2025-09-06 21:37:19,75,2.59,car,0.659,373.2,342.1,454.2,419.1,81.0,77.0,413.7,380.6,-17.372493174507625,-66.16319317314996
2025-09-06 22:19:16,24,0.83,car,0.95,271.0,338.5,398.0,414.5,127.0,76.0,334.5,376.5,-17.371531600034885,-66.16304268131013
2025-09-06 22:41:00,323,11.14,car,0.729,740.7,327.3,869.7,367.3,129.0,40.0,805.2,347.3,-17.37277454990398,-66.16188362907269
2025-09-07 06:24:27,103,3.55,car,0.95,616.8,315.4,703.8,377.4,87.0,62.0,660.3,346.4,-17.37198635499596,-66.16197109970915
2025-09-07 07:10:42,116,4.0,car,0.711,742.1,200.7,827.1,263.7,85.0,63.0,784.6,232.2,-17.372600913853383,-66.16230877887942
2025-09-07 09:13:34,298,10.28,car,0.767,673.9,273.7,764.9,324.7,91.0,51.0,719.4,299.2,-17.372615996476895,-66.16283354851134
2025-09-07 09:18:15,327,11.28,car,0.53,557.3,241.7,645.3,319.7,88.0,78.0,601.3,280.7,-17.37168605259919,-66.1627387358302
2025-09-07 10:11:27,94,3.24,car,0.672,61.8,289.0,191.8,333.0,130.0,44.0,126.8,311.0,-17.37268868434161,-66.16313670974755
2025-09-07 11:14:40,340,11.72,car,0.773,554.1,341.8,673.1,390.8,119.0,49.0,613.6,366.3,-17.37128117640528,-66.16215790703916
2025-09-07 12:39:59,320,11.03,car,0.779,608.7,365.2,730.7,416.2,122.0,51.0,669.7,390.7,-17.372516379305065,-66.1622273284704
2025-09-07 14:38:39,164,5.66,car,0.95,440.6,297.5,561.6,363.5,121.0,66.0,501.1,330.5,-17.37211588543139,-66.16253588865638
2025-09-07 14:58:45,65,2.24,car,0.632,399.0,259.1,480.0,321.1,81.0,62.0,439.5,290.1,-17.371825303443586,-66.16271219265094
2025-09-07 15:07:15,133,4.59,car,0.743,80.7,203.8,225.7,251.8,145.0,48.0,153.2,227.8,-17.372142212968907,-66.16320262385443
2025-09-07 16:12:55,462,15.93,car,0.95,753.6,339.1,855.6,418.1,102.0,79.0,804.6,378.6,-17.371822765094045,-66.1624748734797
2025-09-07 16:26:45,445,15.34,car,0.95,432.8,207.3,534.8,265.3,102.0,58.0,483.8,236.3,-17.37188137208976,-66.16188915194445
2025-09-07 17:06:29,11,0.38,car,0.893,257.0,376.8,385.0,427.8,128.0,51.0,321.0,402.3,-17.371785216482834,-66.16269487927671
2025-09-07 17:50:36,330,11.38,car,0.8,415.4,320.8,517.4,378.8,102.0,58.0,466.4,349.8,-17.37199333711995,-66.16252367673061
2025-09-07 17:53:37,69,2.38,car,0.749,431.4,385.5,521.4,435.5,90.0,50.0,476.4,410.5,-17.3717741978591,-66.16308027347785
2025-09-07 18:02:31,65,2.24,car,0.5,803.4,216.5,888.4,267.5,85.0,51.0,845.9,242.0,-17.37267692457411,-66.16316979632317
2025-09-07 18:13:02,59,2.03,car,0.873,382.0,389.7,512.0,464.7,130.0,75.0,447.0,427.2,-17.37142618275341,-66.16325834844248
2025-09-07 18:34:12,328,11.31,car,0.665,758.4,200.1,843.4,263.1,85.0,63.0,800.9,231.6,-17.37170049486728,-66.16306564542838
2025-09-07 19:45:42,318,10.97,car,0.635,128.8,260.7,223.8,321.7,95.0,61.0,176.3,291.2,-17.371206806676454,-66.16221388238095
2025-09-07 19:49:25,441,15.21,car,0.707,172.6,357.3,254.6,421.3,82.0,64.0,213.6,389.3,-17.371624184095765,-66.1626394691343
2025-09-07 20:08:20,421,14.52,car,0.549,238.8,288.0,341.8,329.0,103.0,41.0,290.3,308.5,-17.371633078638926,-66.16287929879063
